timestep,consumption_eur,consumption_sib,price_eur,price_sib
2008-08-03 01:00,65656,17841,733.28,593.01
2008-08-03 02:00,64305,17908,730.36,596.54
2008-08-03 03:00,63568,17806,728.68,503.94
2008-08-03 04:00,63329,18305,714.50,505.00
2008-08-03 05:00,63122,19035,682.97,505.86
2008-08-03 06:00,64297,19461,681.44,602.63
2008-08-03 07:00,65287,19578,682.73,603.91
2008-08-03 08:00,67857,19305,738.11,600.44
2008-08-03 09:00,70171,19574,779.07,603.58
2008-08-03 10:00,71555,19617,778.88,603.82
2008-08-03 11:00,71926,19563,773.17,602.25
2008-08-03 12:00,72156,19516,789.33,604.43
2008-08-03 13:00,71990,19555,785.39,603.64
2008-08-03 14:00,71951,19609,785.59,600.51
2008-08-03 15:00,71915,19545,780.25,601.26
2008-08-03 16:00,72047,19707,783.21,605.19
2008-08-03 17:00,72125,19894,782.68,606.91
2008-08-03 18:00,72119,19932,783.93,604.99
2008-08-03 19:00,72217,19673,781.46,602.00
2008-08-03 20:00,72857,18940,765.56,597.06
2008-08-03 21:00,74148,18362,755.49,592.41
2008-08-03 22:00,73291,18057,792.01,594.67
2008-08-03 23:00,71344,17913,771.24,594.05
2008-08-04 00:00,68749,17907,778.30,697.32
2008-08-04 01:00,66557,18003,725.55,696.94
2008-08-04 02:00,65231,18251,755.71,697.49
2008-08-04 03:00,64727,18614,733.24,689.85
2008-08-04 04:00,65208,19551,727.76,690.96
2008-08-04 05:00,66981,20211,782.64,690.28
2008-08-04 06:00,69747,20631,786.95,693.37
2008-08-04 07:00,74067,20736,880.79,692.44
2008-08-04 08:00,78407,20719,941.22,690.09
2008-08-04 09:00,81274,20736,968.58,690.42
2008-08-04 10:00,82429,20731,"1,287.64",690.19
2008-08-04 11:00,81631,20704,951.85,662.40
2008-08-04 12:00,81466,20584,952.34,662.48
2008-08-04 13:00,81862,20481,"1,303.54",664.53
2008-08-04 14:00,81447,20397,953.07,665.75
2008-08-04 15:00,80556,20164,953.16,667.11
2008-08-04 16:00,80113,20174,958.93,687.97
2008-08-04 17:00,79001,20278,935.07,693.13
2008-08-04 18:00,78220,20387,937.17,688.65
2008-08-04 19:00,77559,19943,902.93,686.61
2008-08-04 20:00,77213,18911,920.30,669.26
2008-08-04 21:00,78083,18496,919.01,680.67
2008-08-04 22:00,76351,18201,890.95,678.84
2008-08-04 23:00,73603,18053,881.27,684.59
2008-08-05 00:00,69726,18222,769.78,693.35
2008-08-05 01:00,67398,18054,743.03,696.53
2008-08-05 02:00,66149,18375,728.76,696.40
2008-08-05 03:00,65745,18619,729.94,695.17
2008-08-05 04:00,66137,19497,727.30,687.04
2008-08-05 05:00,67774,20013,792.50,686.43
2008-08-05 06:00,70473,20346,799.71,692.22
2008-08-05 07:00,74664,20405,"1,178.76",783.62
2008-08-05 08:00,78810,20151,991.38,803.38
2008-08-05 09:00,81510,20312,"1,196.22",807.12
2008-08-05 10:00,82419,20390,"1,336.52",803.36
2008-08-05 11:00,81556,20361,"1,183.42",663.60
2008-08-05 12:00,81247,20338,"1,003.05",663.63
2008-08-05 13:00,81463,20268,"1,017.39",663.68
2008-08-05 14:00,81043,20154,"1,000.48",666.30
2008-08-05 15:00,80381,19807,973.55,669.84
2008-08-05 16:00,79948,20018,982.47,748.62
2008-08-05 17:00,78994,20150,942.16,791.59
2008-08-05 18:00,78247,20195,942.60,690.34
2008-08-05 19:00,77754,19758,934.09,689.69
2008-08-05 20:00,77491,19062,931.54,666.25
2008-08-05 21:00,78230,18483,921.43,673.08
2008-08-05 22:00,76425,18399,914.37,685.72
2008-08-05 23:00,73582,18268,917.65,689.36
2008-08-06 00:00,70300,18183,801.17,626.99
2008-08-06 01:00,67864,18066,747.77,627.89
2008-08-06 02:00,66087,18336,734.87,700.26
2008-08-06 03:00,66165,18864,747.87,627.50
2008-08-06 04:00,66736,19441,751.35,645.95
2008-08-06 05:00,68197,20067,822.86,706.01
2008-08-06 06:00,70528,20362,943.48,701.17
2008-08-06 07:00,74684,20369,999.86,758.25
2008-08-06 08:00,78891,20300,"1,056.69",758.32
2008-08-06 09:00,81548,20246,"1,192.28",759.53
2008-08-06 10:00,82284,20325,"1,386.01",757.49
2008-08-06 11:00,82073,20330,"1,333.35",692.52
2008-08-06 12:00,81822,20375,"1,294.27",693.41
2008-08-06 13:00,82074,20297,"1,341.22",693.60
2008-08-06 14:00,81829,20163,"1,346.97",695.68
2008-08-06 15:00,81135,19816,"1,223.76",697.31
2008-08-06 16:00,80279,19849,"1,177.24",764.77
2008-08-06 17:00,79114,20240,936.57,763.41
2008-08-06 18:00,78479,20240,937.26,843.55
2008-08-06 19:00,77856,19771,939.44,902.62
2008-08-06 20:00,78042,19013,945.84,692.75
2008-08-06 21:00,78636,18491,943.38,696.37
2008-08-06 22:00,76583,18222,945.06,695.45
2008-08-06 23:00,73882,18199,924.91,696.57
2008-08-07 00:00,70054,18113,799.03,619.49
2008-08-07 01:00,67716,17967,764.69,620.09
2008-08-07 02:00,66556,18298,746.00,620.11
2008-08-07 03:00,66492,18815,749.73,618.79
2008-08-07 04:00,67034,19434,752.70,624.24
2008-08-07 05:00,68268,19930,799.85,628.46
2008-08-07 06:00,71217,20206,947.12,633.80
2008-08-07 07:00,75020,20263,"1,006.64",637.33
2008-08-07 08:00,79286,20227,981.72,638.70
2008-08-07 09:00,81874,20235,"1,079.61",643.03
2008-08-07 10:00,82733,20254,"1,341.75",651.36
2008-08-07 11:00,82438,20205,"1,280.59",686.22
2008-08-07 12:00,82118,20155,"1,175.57",685.74
2008-08-07 13:00,82472,20122,"1,277.59",684.66
2008-08-07 14:00,82039,20064,"1,180.64",681.58
2008-08-07 15:00,81262,20006,"1,077.61",681.77
2008-08-07 16:00,80620,20074,"1,014.62",640.31
2008-08-07 17:00,79514,20177,929.59,633.43
2008-08-07 18:00,78865,20128,933.25,631.23
2008-08-07 19:00,78461,19972,938.84,689.03
2008-08-07 20:00,78719,19151,937.22,684.17
2008-08-07 21:00,79261,18588,920.73,608.82
2008-08-07 22:00,76985,18312,917.23,610.13
2008-08-07 23:00,74129,18185,922.42,611.76
2008-08-08 00:00,70234,18099,759.07,608.53
2008-08-08 01:00,67885,17947,716.05,610.66
2008-08-08 02:00,66859,18222,739.42,611.30
2008-08-08 03:00,66503,18717,703.95,609.95
2008-08-08 04:00,67010,19303,737.45,610.82
2008-08-08 05:00,68377,19829,758.72,608.42
2008-08-08 06:00,71192,20145,789.57,613.11
2008-08-08 07:00,75186,20184,900.61,612.92
2008-08-08 08:00,79319,20118,983.94,612.69
2008-08-08 09:00,81984,20069,"1,004.21",612.89
2008-08-08 10:00,82977,20095,"1,043.56",611.64
2008-08-08 11:00,82304,20060,"1,009.40",604.56
2008-08-08 12:00,81918,20005,"1,007.97",604.08
2008-08-08 13:00,82105,19955,"1,006.73",603.01
2008-08-08 14:00,81567,19904,"1,004.43",603.45
2008-08-08 15:00,80853,19854,"1,004.63",604.43
2008-08-08 16:00,80389,19871,"1,007.72",614.72
2008-08-08 17:00,79499,19906,950.03,611.78
2008-08-08 18:00,78895,19836,953.43,607.01
2008-08-08 19:00,78436,19853,958.76,604.56
2008-08-08 20:00,78319,19187,962.61,596.15
2008-08-08 21:00,79267,18555,947.12,602.17
2008-08-08 22:00,76941,18268,944.37,602.94
2008-08-08 23:00,74046,18085,931.18,604.27
2008-08-09 00:00,70933,17854,802.03,610.49
2008-08-09 01:00,68629,17866,801.29,611.41
2008-08-09 02:00,67314,17978,762.07,612.41
2008-08-09 03:00,66616,18209,762.18,613.14
2008-08-09 04:00,66199,18645,766.02,600.25
2008-08-09 05:00,66233,19176,771.62,600.18
2008-08-09 06:00,66722,19559,760.59,605.33
2008-08-09 07:00,68868,19751,740.20,603.27
2008-08-09 08:00,71793,19720,775.01,601.62
2008-08-09 09:00,74073,19698,763.49,601.44
2008-08-09 10:00,75341,19679,767.94,602.48
2008-08-09 11:00,75210,19621,761.06,590.63
2008-08-09 12:00,74890,19635,764.07,590.75
2008-08-09 13:00,74519,19615,771.60,593.21
2008-08-09 14:00,74250,19505,772.77,592.00
2008-08-09 15:00,74070,19428,771.76,587.21
2008-08-09 16:00,74046,19511,766.63,599.31
2008-08-09 17:00,73950,19676,781.76,598.86
2008-08-09 18:00,73901,19718,772.22,595.06
2008-08-09 19:00,74105,19391,782.36,591.72
2008-08-09 20:00,74564,18772,794.08,581.75
2008-08-09 21:00,75716,18222,821.50,586.05
2008-08-09 22:00,74665,17937,812.68,590.36
2008-08-09 23:00,71488,17770,759.05,594.65
2008-08-10 00:00,69256,17773,731.69,600.02
2008-08-10 01:00,67045,17708,718.56,600.88
2008-08-10 02:00,65725,17770,702.36,600.96
2008-08-10 03:00,64958,17972,675.26,600.29
2008-08-10 04:00,64528,18423,664.15,599.54
2008-08-10 05:00,64492,18878,653.46,599.98
2008-08-10 06:00,65554,19241,662.97,595.93
2008-08-10 07:00,66407,19394,659.28,592.64
2008-08-10 08:00,68896,19431,685.16,590.26
2008-08-10 09:00,71130,19432,706.99,590.58
2008-08-10 10:00,72367,19378,722.82,589.82
2008-08-10 11:00,72729,19353,726.57,587.34
2008-08-10 12:00,73029,19343,722.50,587.56
2008-08-10 13:00,73233,19385,726.20,588.12
2008-08-10 14:00,73118,19376,725.36,588.02
2008-08-10 15:00,73162,19320,735.31,589.28
2008-08-10 16:00,73281,19472,727.13,589.56
2008-08-10 17:00,73526,19715,728.70,587.46
2008-08-10 18:00,73605,19870,728.47,581.58
2008-08-10 19:00,73761,19504,728.55,580.07
2008-08-10 20:00,74923,18774,732.16,587.75
2008-08-10 21:00,76242,18226,753.62,594.28
2008-08-10 22:00,74981,17922,758.43,599.05
2008-08-10 23:00,72949,17795,751.26,600.62
2008-08-11 00:00,69159,18071,781.47,579.76
2008-08-11 01:00,66972,17868,727.13,580.62
2008-08-11 02:00,65881,18091,735.40,580.53
2008-08-11 03:00,65458,18638,697.22,573.18
2008-08-11 04:00,65882,19295,661.14,560.05
2008-08-11 05:00,67444,19860,721.95,554.52
2008-08-11 06:00,69823,20155,802.87,543.84
2008-08-11 07:00,74185,20210,797.47,584.34
2008-08-11 08:00,78865,20148,822.12,583.64
2008-08-11 09:00,81534,20132,891.04,583.37
2008-08-11 10:00,82663,20169,925.21,583.97
2008-08-11 11:00,82385,20150,925.31,585.72
2008-08-11 12:00,82131,20062,872.58,584.54
2008-08-11 13:00,82532,20030,924.32,539.40
2008-08-11 14:00,82104,19972,891.77,541.72
2008-08-11 15:00,81659,19830,913.01,544.49
2008-08-11 16:00,80752,19880,855.12,546.90
2008-08-11 17:00,79603,19972,825.07,548.26
2008-08-11 18:00,78861,19984,828.17,540.99
2008-08-11 19:00,78532,19892,802.94,556.36
2008-08-11 20:00,78996,19145,804.26,567.76
2008-08-11 21:00,79578,18585,794.73,565.71
2008-08-11 22:00,77580,18295,784.29,566.53
2008-08-11 23:00,74544,18163,777.04,569.94
2008-08-12 00:00,70373,18117,747.56,580.29
2008-08-12 01:00,68120,17898,726.11,581.52
2008-08-12 02:00,67106,18166,675.49,581.79
2008-08-12 03:00,66860,18686,668.60,578.35
2008-08-12 04:00,67225,19283,662.15,572.79
2008-08-12 05:00,68660,19776,734.05,568.73
2008-08-12 06:00,71702,20064,797.32,558.50
2008-08-12 07:00,75210,20123,813.73,556.38
2008-08-12 08:00,79465,20047,942.10,554.66
2008-08-12 09:00,82137,20047,933.16,556.17
2008-08-12 10:00,83040,20096,984.95,555.49
2008-08-12 11:00,82915,20080,924.10,553.36
2008-08-12 12:00,82654,19955,932.94,553.30
2008-08-12 13:00,82861,19965,918.38,554.38
2008-08-12 14:00,82562,19935,913.35,556.35
2008-08-12 15:00,82036,19815,912.35,558.32
2008-08-12 16:00,81126,19840,911.64,560.58
2008-08-12 17:00,80103,19901,914.74,559.63
2008-08-12 18:00,79510,19966,913.36,553.43
2008-08-12 19:00,79477,19801,935.99,552.07
2008-08-12 20:00,79979,19108,936.21,563.20
2008-08-12 21:00,80502,18510,907.85,572.12
2008-08-12 22:00,77878,18219,896.10,575.53
2008-08-12 23:00,74753,18093,886.20,576.46
2008-08-13 00:00,70451,18133,742.55,562.89
2008-08-13 01:00,68292,17826,709.25,562.45
2008-08-13 02:00,67089,18189,703.91,561.42
2008-08-13 03:00,66760,18676,680.59,556.90
2008-08-13 04:00,67311,19301,706.15,551.28
2008-08-13 05:00,68751,19671,757.00,546.96
2008-08-13 06:00,71599,19912,775.62,541.48
2008-08-13 07:00,75097,20011,809.93,541.37
2008-08-13 08:00,79343,19955,888.35,539.55
2008-08-13 09:00,82061,19951,894.22,538.97
2008-08-13 10:00,82822,19997,916.50,538.85
2008-08-13 11:00,82580,19986,922.44,536.88
2008-08-13 12:00,82213,19981,921.13,537.97
2008-08-13 13:00,82449,19931,921.15,494.25
2008-08-13 14:00,82167,19840,918.07,540.18
2008-08-13 15:00,81696,19710,914.49,542.54
2008-08-13 16:00,80748,19803,904.17,544.17
2008-08-13 17:00,79553,19865,864.63,543.34
2008-08-13 18:00,79051,19884,843.64,538.70
2008-08-13 19:00,78980,19690,861.77,540.84
2008-08-13 20:00,79769,18984,867.66,547.46
2008-08-13 21:00,80159,18425,857.84,553.64
2008-08-13 22:00,77449,18108,857.68,557.35
2008-08-13 23:00,74408,18022,843.03,559.40
2008-08-14 00:00,70720,18011,739.92,571.00
2008-08-14 01:00,68655,17793,697.71,570.04
2008-08-14 02:00,67478,18119,701.59,569.00
2008-08-14 03:00,67013,18604,672.36,566.68
2008-08-14 04:00,67571,19217,687.02,559.51
2008-08-14 05:00,68873,19712,769.03,554.10
2008-08-14 06:00,70953,19948,755.80,549.80
2008-08-14 07:00,75039,20018,805.41,548.42
2008-08-14 08:00,79299,19970,913.79,548.08
2008-08-14 09:00,81915,19937,910.00,549.20
2008-08-14 10:00,82638,20016,923.95,546.89
2008-08-14 11:00,82605,19991,924.71,544.43
2008-08-14 12:00,82347,19913,915.30,545.66
2008-08-14 13:00,82620,19843,919.74,546.77
2008-08-14 14:00,82269,19852,910.37,550.56
2008-08-14 15:00,81661,19734,912.09,551.41
2008-08-14 16:00,80991,19804,915.89,552.97
2008-08-14 17:00,79679,19892,927.08,553.56
2008-08-14 18:00,79081,19919,888.16,547.72
2008-08-14 19:00,79117,19782,914.19,549.03
2008-08-14 20:00,79914,19055,923.58,553.03
2008-08-14 21:00,80614,18460,930.99,562.48
2008-08-14 22:00,77659,18169,858.56,567.62
2008-08-14 23:00,74578,18062,822.69,571.02
2008-08-15 00:00,71048,18025,754.82,577.88
2008-08-15 01:00,68659,17835,723.39,577.55
2008-08-15 02:00,67580,18184,689.61,576.44
2008-08-15 03:00,67041,18713,650.33,572.77
2008-08-15 04:00,67653,19280,663.31,566.58
2008-08-15 05:00,68795,19793,747.36,561.30
2008-08-15 06:00,71249,20120,745.24,555.86
2008-08-15 07:00,74935,20145,806.98,554.70
2008-08-15 08:00,79272,20065,868.21,554.06
2008-08-15 09:00,81967,20026,892.17,555.35
2008-08-15 10:00,82798,20045,942.01,552.31
2008-08-15 11:00,82610,20066,922.88,552.07
2008-08-15 12:00,82258,20005,889.36,552.03
2008-08-15 13:00,82563,19954,914.46,552.16
2008-08-15 14:00,82085,19889,876.87,554.51
2008-08-15 15:00,81271,19783,861.08,555.95
2008-08-15 16:00,80314,19838,847.81,566.75
2008-08-15 17:00,79311,19952,836.26,592.51
2008-08-15 18:00,78613,19922,815.01,588.72
2008-08-15 19:00,78590,19875,805.62,586.92
2008-08-15 20:00,79535,19187,810.83,590.48
2008-08-15 21:00,80346,18610,827.36,592.87
2008-08-15 22:00,77958,18328,794.67,594.35
2008-08-15 23:00,74744,18184,773.50,598.73
2008-08-16 00:00,71704,17832,741.09,607.60
2008-08-16 01:00,69094,17843,694.27,608.00
2008-08-16 02:00,67274,17926,690.46,608.82
2008-08-16 03:00,66816,18146,677.87,523.69
2008-08-16 04:00,66303,18661,683.77,611.19
2008-08-16 05:00,66555,19257,686.67,612.87
2008-08-16 06:00,66761,19621,680.10,611.67
2008-08-16 07:00,68870,19771,726.64,610.66
2008-08-16 08:00,72089,19706,733.86,609.47
2008-08-16 09:00,74475,19747,771.05,608.84
2008-08-16 10:00,75469,19621,782.26,607.41
2008-08-16 11:00,75755,19587,799.97,516.12
2008-08-16 12:00,75650,19529,783.69,606.66
2008-08-16 13:00,75490,19547,782.55,607.05
2008-08-16 14:00,75115,19527,788.74,606.29
2008-08-16 15:00,74776,19423,786.77,608.08
2008-08-16 16:00,74527,19525,797.37,611.31
2008-08-16 17:00,74109,19750,780.15,609.64
2008-08-16 18:00,73879,19873,776.62,605.30
2008-08-16 19:00,74006,19406,776.20,604.33
2008-08-16 20:00,75185,18777,780.60,605.47
2008-08-16 21:00,76436,18306,782.95,607.39
2008-08-16 22:00,75143,17976,818.52,610.12
2008-08-16 23:00,71645,17809,758.17,609.11
2008-08-17 00:00,69469,17781,751.94,609.50
2008-08-17 01:00,67349,17749,728.54,610.37
2008-08-17 02:00,66053,17817,715.36,610.93
2008-08-17 03:00,65295,18067,675.90,611.64
2008-08-17 04:00,65138,18473,668.59,612.83
2008-08-17 05:00,65076,19000,658.70,614.02
2008-08-17 06:00,65888,19345,667.56,612.21
2008-08-17 07:00,66628,19562,686.88,610.66
2008-08-17 08:00,69190,19517,741.22,609.09
2008-08-17 09:00,71518,19556,748.60,608.68
2008-08-17 10:00,72668,19524,770.69,606.47
2008-08-17 11:00,73213,19486,772.94,604.62
2008-08-17 12:00,73497,19446,775.30,604.64
2008-08-17 13:00,73791,19439,773.61,606.61
2008-08-17 14:00,73625,19521,775.48,605.93
2008-08-17 15:00,73541,19460,765.28,605.29
2008-08-17 16:00,73698,19704,762.77,606.75
2008-08-17 17:00,73761,20056,760.82,604.73
2008-08-17 18:00,73873,20129,763.04,601.79
2008-08-17 19:00,74320,19570,780.55,602.93
2008-08-17 20:00,75833,18825,770.23,603.98
2008-08-17 21:00,77216,18305,815.05,606.26
2008-08-17 22:00,75747,17889,809.78,608.50
2008-08-17 23:00,73320,17763,785.92,607.53
2008-08-18 00:00,69883,18119,751.75,672.18
2008-08-18 01:00,67463,17981,707.50,671.29
2008-08-18 02:00,66222,18277,675.07,669.29
2008-08-18 03:00,65781,18722,611.10,616.30
2008-08-18 04:00,66409,19424,653.30,660.31
2008-08-18 05:00,67836,19997,678.74,661.37
2008-08-18 06:00,70916,20271,724.45,664.57
2008-08-18 07:00,74903,20369,804.48,653.51
2008-08-18 08:00,79656,20311,894.35,652.91
2008-08-18 09:00,82319,20291,925.51,653.18
2008-08-18 10:00,83241,20314,953.72,652.69
2008-08-18 11:00,82900,20308,951.80,642.94
2008-08-18 12:00,82644,20305,949.62,616.02
2008-08-18 13:00,83044,20273,940.86,639.62
2008-08-18 14:00,82684,20186,944.49,644.50
2008-08-18 15:00,82114,20022,942.29,648.16
2008-08-18 16:00,81336,20077,908.52,656.46
2008-08-18 17:00,80365,20287,881.37,658.68
2008-08-18 18:00,79920,20309,869.03,655.28
2008-08-18 19:00,79689,19993,850.18,654.99
2008-08-18 20:00,80551,19267,853.99,658.45
2008-08-18 21:00,81296,18655,863.86,662.98
2008-08-18 22:00,78604,18334,845.85,668.34
2008-08-18 23:00,74974,18230,785.10,671.40
2008-08-19 00:00,71219,18184,722.22,559.45
2008-08-19 01:00,68690,18082,666.75,558.33
2008-08-19 02:00,67422,18368,618.07,549.79
2008-08-19 03:00,66974,18780,598.19,653.84
2008-08-19 04:00,67572,19483,625.79,651.42
2008-08-19 05:00,68999,20023,638.68,623.33
2008-08-19 06:00,71508,20275,769.07,623.15
2008-08-19 07:00,75696,20367,767.99,633.03
2008-08-19 08:00,80054,20296,827.52,640.97
2008-08-19 09:00,82538,20278,864.81,623.32
2008-08-19 10:00,83393,20351,869.53,634.02
2008-08-19 11:00,83081,20303,875.73,650.18
2008-08-19 12:00,82805,20285,875.37,650.40
2008-08-19 13:00,83175,20201,870.97,618.65
2008-08-19 14:00,82842,20180,906.84,650.99
2008-08-19 15:00,82192,20037,864.96,618.66
2008-08-19 16:00,81586,20053,862.25,637.88
2008-08-19 17:00,80419,20164,846.20,624.20
2008-08-19 18:00,79994,20256,826.32,645.81
2008-08-19 19:00,79667,19996,823.28,641.63
2008-08-19 20:00,80370,19300,819.89,655.71
2008-08-19 21:00,81317,18709,855.00,561.74
2008-08-19 22:00,78508,18402,807.41,562.27
2008-08-19 23:00,74906,18217,794.83,562.65
2008-08-20 00:00,71937,18176,778.15,654.37
2008-08-20 01:00,69257,18077,701.78,655.16
2008-08-20 02:00,68115,18420,641.97,650.44
2008-08-20 03:00,67765,18857,634.54,648.36
2008-08-20 04:00,68397,19435,721.73,648.93
2008-08-20 05:00,69613,19968,742.71,649.96
2008-08-20 06:00,71650,20214,774.59,646.51
2008-08-20 07:00,75346,20326,814.08,645.58
2008-08-20 08:00,79889,20292,882.23,641.68
2008-08-20 09:00,82823,20287,872.83,642.36
2008-08-20 10:00,83617,20342,870.34,641.46
2008-08-20 11:00,83489,20309,877.32,638.63
2008-08-20 12:00,83242,20283,879.88,638.98
2008-08-20 13:00,83681,20175,871.93,640.44
2008-08-20 14:00,83474,20164,922.13,640.95
2008-08-20 15:00,82710,20047,911.08,642.50
2008-08-20 16:00,81946,20192,867.84,645.72
2008-08-20 17:00,81132,20328,868.69,648.83
2008-08-20 18:00,80679,20309,869.28,637.89
2008-08-20 19:00,80445,19972,879.67,674.36
2008-08-20 20:00,81381,19238,878.01,644.30
2008-08-20 21:00,81886,18612,859.47,652.05
2008-08-20 22:00,79069,18270,850.96,657.26
2008-08-20 23:00,75430,18208,848.36,654.87
2008-08-21 00:00,72188,18233,781.17,623.48
2008-08-21 01:00,69708,18124,719.12,621.50
2008-08-21 02:00,68686,18467,719.32,621.37
2008-08-21 03:00,68101,18930,720.43,623.74
2008-08-21 04:00,68528,19586,736.75,619.73
2008-08-21 05:00,70051,20159,784.94,625.67
2008-08-21 06:00,71908,20435,785.03,586.68
2008-08-21 07:00,75689,20503,804.46,585.88
2008-08-21 08:00,80465,20466,879.05,586.81
2008-08-21 09:00,83138,20436,883.31,589.33
2008-08-21 10:00,84230,20538,919.66,562.36
2008-08-21 11:00,84038,20490,911.04,591.42
2008-08-21 12:00,83809,20464,902.81,589.76
2008-08-21 13:00,84092,20372,907.64,585.55
2008-08-21 14:00,83696,20396,926.54,586.57
2008-08-21 15:00,83295,20327,927.22,587.67
2008-08-21 16:00,82643,20459,901.03,629.26
2008-08-21 17:00,81839,20504,872.60,583.97
2008-08-21 18:00,81230,20514,874.80,588.53
2008-08-21 19:00,81136,20136,875.96,589.66
2008-08-21 20:00,82145,19399,868.48,622.49
2008-08-21 21:00,82637,18788,898.15,627.44
2008-08-21 22:00,79551,18422,855.25,628.82
2008-08-21 23:00,75962,18312,789.86,628.18
2008-08-22 00:00,72142,18319,737.40,608.01
2008-08-22 01:00,69776,18245,743.11,606.41
2008-08-22 02:00,68868,18604,715.87,617.01
2008-08-22 03:00,68439,19097,714.18,605.81
2008-08-22 04:00,68996,19678,720.35,605.11
2008-08-22 05:00,70371,20311,777.84,609.15
2008-08-22 06:00,72413,20595,761.50,611.22
2008-08-22 07:00,76154,20634,790.56,592.20
2008-08-22 08:00,80809,20578,880.51,591.56
2008-08-22 09:00,83324,20509,896.60,611.00
